latitude,longitude,altitude,geometry,localite_acheminement_uai,reg_id_old,compte_instagram,uucr_id,aca_nom,identifiant_eter,identifiant_isni,type_d_etablissement,com_nom,uai,compte_scoopit,compte_viadeo,identifiant_orgref,uo_lib,element_wikidata,inscrits_2014,compte_linkedin,com_code,siren,libelle_mission_chef_de_file,identifiant_programme_lolf_chef_de_file,coordonnees,identifiant_wikidata,wikipedia,numero_telephone_uai,compte_facebook,dep_nom,element_isni,aca_id,siret,statut_juridique_court,reg_nom_old,adresse_uai,element_grid,compte_dailymotion,typologie_d_universites_et_assimiles,libelle_programme_lolf_chef_de_file,compte_twitter,localisation,secteur_d_etablissement,uucr_nom,inscrits_2015,inscrits_2012,inscrits_2013,inscrits_2010,inscrits_2011,statut_juridique_long,identifiant_grid,code_postal_uai,url,pays_etranger_acheminement,uo_lib_en,reg_nom,reg_id,implantations,dep_id,statut_operateur_lolf,dernier_decret_legifrance,flux_rss,compte_youtube,sigle,compte_googleplus,mooc,url_en,qualification_court,qualification_long,boite_postale_uai,compte_vimeo,identifiant_funding_data,element_fundref,anciens_codes_uai,compte_flickr,lieu_dit_uai,compte_france_culture,autres,mention_distribution,rattachement,rattachement_identifiants,association,url_es,association_identifiants,compte_tumblr,url_cn,compte_pinterest,url_de,compte_scribd
45.757469,3.112984,,Point,AUBIERE CEDEX,R83,,UU63701,Clermont-Ferrand,FR0335,,École d'ingénieurs,Aubière,0632033T,,,,SIGMA Clermont,https://www.wikidata.org/entity/Q21968199,961,,63014,130021918,Recherche et enseignement supérieur,150.0,"45.757469,3.112984",Q21968199,https://fr.wikipedia.org/wiki/%C3%89cole_d%27ing%C3%A9nieurs_Sigma_Clermont,0473288000,https://www.facebook.com/SigmaClermont/,Puy-de-Dôme,,A06,13002191800011,EPCSCP,Auvergne,27 RUE DE ROCHE GENES,,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/sigmaclermont,Auvergne-Rhône-Alpes>Clermont-Ferrand>Puy-de-Dôme>Aubière,Public,Clermont-Ferrand,944,974,984,921,921,"Établissement public à caractère scientifique, culturel et professionnel",,63178,http://www.sigma-clermont.fr/,France,,Auvergne-Rhône-Alpes,R84,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0632033T,D063,Non_Opérateur_LOLF_2014,http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000031691554&categorieLien=id,,,SIGMA,,,,,,,,,,"0630095L,0631833A",,,,,CAMPUS DES CEZEAUX,,,,,,,,,,
48.5817,7.76464,,Point,STRASBOURG CEDEX,R42,,UU67701,Strasbourg,FR0148,,Instituts et écoles extérieurs aux universités,Strasbourg,0670190T,,,,Institut national des sciences appliquées de Strasbourg,https://www.wikidata.org/entity/Q521036,1786,,67482,196727671,Recherche et enseignement supérieur,150,"48.5817,7.76464",Q521036,https://fr.wikipedia.org/wiki/Institut_national_des_sciences_appliqu%C3%A9es_de_Strasbourg,0388144700,https://www.facebook.com/pages/Insa-de-Strasbourg/132470930161050,Bas-Rhin,,A15,19672767100014,EPCSCP,Alsace,24 BOULEVARD DE LA VICTOIRE,,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/Insa_Strasbourg,Grand Est>Strasbourg>Bas-Rhin>Strasbourg,Public,Strasbourg,1930,1663,1702,1615,1670,"Établissement public à caractère scientifique, culturel et professionnel",,67084,http://www.insa-strasbourg.fr/,France,,Grand Est,R44,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0670190T,D067,Opérateurs MIRES 2014,Abrogé,,https://www.youtube.com/user/Insa2Strasbourg/feed,INSA Strasbourg,,,,,,,,,,,,,,,,,,,,,,,,,
49.391243,2.849559,,Point,COMPIEGNE,R22,,UU60502,Amiens,FR0131,,École d'ingénieurs,Compiègne,0602099F,,http://fr.viadeo.com/fr/groups/?containerId=00227bi6g07mv7z4,,École supérieure de chimie organique et minérale,https://www.wikidata.org/entity/Q3578426,628,,60159,784280760,,,"49.391243,2.849559",Q3578426,https://fr.wikipedia.org/wiki/%C3%89cole_sup%C3%A9rieure_de_chimie_organique_et_min%C3%A9rale,0344238800,https://fr-fr.facebook.com/Escom-Chimie-Page-Officielle-159150504133842/,Oise,,A20,78428076000033,Établissements d'enseignement supérieur privés rattachés à un EPSCP,Picardie,1 ALLEE DU RESEAU JM BUCKMASTER,,,,,https://twitter.com/Escom_Chimie,Hauts-de-France>Amiens>Oise>Compiègne,Privé,Compiègne,593,603,623,564,555,Établissements d'enseignement supérieur privés rattachés à un EPSCP,,60200,https://www.escom.fr/,France,ESCOM,Hauts-de-France,R32,,D060,,,https://www.escom.fr/spip.php?page=backend,https://www.youtube.com/user/escomchimie,ESCOM,,,https://www.escom.fr/-ESCOM-on-the-international-scene-.html,EESPIG,Établissement d’enseignement supérieur privé d’intérêt général,,,,,,,,,,,,,,,,,,,,
45.786195,4.767588,,Point,ECULLY CEDEX,R82,,UU00758,Lyon,FR0165,,École d'ingénieurs,Écully,0693364G,,http://www.viadeo.com/groups/?containerId=0021gy7axmaxdkv7&ga_from=Fu:%2Fprofilev3%2F;Fb%3Aprofile-rightcolumn-group-manage%3BFe%3Atitle%3B,,Institut textile et chimique,https://www.wikidata.org/entity/Q3152645,458,https://www.linkedin.com/company/itech-lyon,69081,320140551,,,"45.786195,4.767588",Q3152645,https://fr.wikipedia.org/wiki/Institut_textile_et_chimique_de_Lyon,0472180480,https://fr-fr.facebook.com/ItechLyon/,Rhône,,A10,32014055100021,,Rhône-Alpes,87 CHEMIN DES MOUILLES,,,,,,Auvergne-Rhône-Alpes>Lyon>Rhône>Écully,Privé,Lyon,444,398,428,339,356,,,69134,http://www.itech.fr/,France,,Auvergne-Rhône-Alpes,R84,,D069,,http://www.enseignementsup-recherche.gouv.fr/pid20536/bulletin-officiel.html?cid_bo=101410&cbo=1,,https://www.youtube.com/channel/UC9mwXyctAzEFri3Zk8tAV8A,ITECH,,,,EESPIG,Établissement d’enseignement supérieur privé d’intérêt général,,,,,,,,,,,,,,,,,,,,
50.628789,3.06392,,Point,LILLE CEDEX,R31,,UU59702,Lille,,,Autre établissement,Lille,0593207R,,,,École supérieure de journalisme de Lille,https://www.wikidata.org/entity/Q3578450,,,59350,783707011,,,"50.628789,3.06392",Q3578450,https://fr.wikipedia.org/wiki/%C3%89cole_sup%C3%A9rieure_de_journalisme_de_Lille,0320304410,,Nord,,A09,78370701100020,,Nord-Pas-de-Calais,50 RUE GAUTHIER DE CHATILLON,,,,,,Hauts-de-France>Lille>Nord>Lille,Privé,Lille,,,,,,,,59046,http://esj-lille.fr/,France,,Hauts-de-France,R32,,D059,Non_Opérateur_LOLF_2014,http://www.enseignementsup-recherche.gouv.fr/pid20536/bulletin-officiel.html?cid_bo=95615&cbo=1,,,ESJ,,,,EESPIG,Établissement d’enseignement supérieur privé d’intérêt général,,,,,,,,,,,,,,,,,,,,
48.6962,6.17634,,Point,NANCY CEDEX,R41,,UU54701,Nancy-Metz,FR0105,0000 0001 2194 6418,Grand établissement,Nancy,0542493S,,,34653012,Université de Lorraine,https://www.wikidata.org/entity/Q14312802,52980,https://www.linkedin.com/company/universit-de-lorraine,54395,130015506,Recherche et enseignement supérieur,150,"48.6962,6.17634",Q14312802,https://fr.wikipedia.org/wiki/Universit%C3%A9_de_Lorraine,,https://www.facebook.com/UnivLorraine,Meurthe-et-Moselle,http://isni.org/isni/0000000121946418,A12,13001550600012,EPCSCP,Lorraine,34 COURS LEOPOLD,https://www.grid.ac/institutes/grid.29172.3f,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/Univ_Lorraine/,Grand Est>Nancy-Metz>Meurthe-et-Moselle>Nancy,Public,Nancy,56209,51527,51439,52039,51720,"Établissement public à caractère scientifique, culturel et professionnel",grid.29172.3f,54052,http://www.univ-lorraine.fr/,France,University of Lorraine,Grand Est,R44,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0542493S,D054,Opérateurs MIRES 2014,,http://factuel.univ-lorraine.fr/feed//rss-articles.xml,,,,https://www.fun-mooc.fr/universities/lorraine/,,,,,,100008990,http://dx.doi.org/10.13039/100008990,"0572081C,0541507V,0541508W,0541564G,0570140T",,,,,,,,,,,,,,,
47.2491,-1.54786,,Point,NANTES CEDEX 3,R52,,UU44701,Nantes,FR0084,0000 0001 2203 9289,Instituts et écoles extérieurs aux universités,Nantes,0440100V,,,83158,Ecole centrale de Nantes,https://www.wikidata.org/entity/Q273458,2130,,44109,194401006,Recherche et enseignement supérieur,150,"47.2491,-1.54786",Q273458,https://fr.wikipedia.org/wiki/%C3%89cole_centrale_de_Nantes,0240371600,https://www.facebook.com/pages/ECOLE-CENTRALE-DE-NANTES/57286116786#%21/pages/ECOLE-CENTRALE-DE-NANTES/57286116786,Loire-Atlantique,http://isni.org/isni/0000000122039289,A17,19440100600011,EPCSCP,Pays de la Loire,1 RUE DE LA NOE,https://www.grid.ac/institutes/grid.16068.39,http://www.dailymotion.com/group/ecole-centrale-nantes#video=xmuab6,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/CentraleNantes,Pays de la Loire>Loire-Atlantique>Nantes,Public,Nantes,2173,1971,2083,1848,1918,"Établissement public à caractère scientifique, culturel et professionnel",grid.16068.39,44321,http://www.ec-nantes.fr/,France,,Pays de la Loire,R52,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0440100V,D044,Opérateurs MIRES 2014,http://www.legifrance.gouv.fr/affichTexte.do?dateTexte=&categorieLien=id&cidTexte=JORFTEXT000000517472&fastPos=1&fastReqId=701362281&oldAction=rechExpTexteJorf,,https://www.youtube.com/user/centralenantes,,,,,,,92101,,,,,,,,,,,,,,,,,,,
47.2097,-1.55587,,Point,NANTES CEDEX 1,R52,,UU44701,Nantes,FR0087,,Université,Nantes,0440984F,,,2153532,Université de Nantes,https://www.wikidata.org/entity/Q259388,35021,,44109,194409843,Recherche et enseignement supérieur,150,"47.2097,-1.55587",Q259388,https://fr.wikipedia.org/wiki/Universit%C3%A9_de_Nantes,0240998383,https://www.facebook.com/univnantes,Loire-Atlantique,,A17,19440984300019,EPCSCP,Pays de la Loire,1 QUAI DE TOURVILLE,https://www.grid.ac/institutes/grid.4817.a,,Université pluridisciplinaire avec santé,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/UnivNantes,Pays de la Loire>Loire-Atlantique>Nantes,Public,Nantes,35717,33769,34337,33182,33017,"Établissement public à caractère scientifique, culturel et professionnel",grid.4817.a,44035,http://www.univ-nantes.fr/,France,University of Nantes,Pays de la Loire,R52,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0440984F,D044,Opérateurs MIRES 2014,,http://www.univ-nantes.fr/74165974//fiche___pagelibre/&RH=INSTITUTIONNEL_FR,http://www.youtube.com/user/UnivNantes,,,https://www.fun-mooc.fr/universities/universite-de-nantes/,,,,13522,,,,,,,,,,,,,,,,,,,
50.636459,3.074534,,Point,EURALILLE,R31,,UU59702,Lille,,,Établissements d'enseignement supérieur privés rattachés à un EPSCP,Lille,0590346F,,http://www.viadeo.com/groups/skema-alumni,,Skema Business School,https://www.wikidata.org/entity/Q3486229,6187,https://www.linkedin.com/edu/school?id=22499&goback=%2Epth_*1_*1_*1_*1_*1_*1&trk=edu-up-nav-menu-home,59350,783705841,,,"50.636459,3.074534",Q3486229,https://fr.wikipedia.org/wiki/SKEMA_Business_School,0320215962,https://www.facebook.com/SKEMA.Business.School,Nord,,A09,78370584100014,Association,Nord-Pas-de-Calais,AVENUE WILLY BRANDT,,http://www.dailymotion.com/Skema_BS,,,https://twitter.com/Skema_BS,Hauts-de-France>Lille>Nord>Lille,Privé,Lille,6546,6306,6473,5130,5408,Association,,59777,http://www.skema-bs.fr/,France,,Hauts-de-France,R32,,D059,Non_Opérateur_LOLF_2014,http://www.enseignementsup-recherche.gouv.fr/pid20536/bulletin-officiel.html?cid_bo=91459&cbo=1,http://www.skema-bs.fr/_layouts/listfeed.aspx?List=6cc715a0-e4e1-402d-8421-02ff6ea5d8ef,https://www.youtube.com/user/skemabstv,Skema,https://plus.google.com/+skema,,,EESPIG,Établissement d’enseignement supérieur privé d’intérêt général,,,,,,,,,http://www.skema-bs.fr/blogs/pages/index.aspx,,École centrale de Lille,0590349J,,,,,,,,
45.4293,4.42257,,Point,ST ETIENNE CEDEX 2,R82,,UU00753,Lyon,FR0080,0000 0004 1792 4277,Instituts et écoles extérieurs aux universités,Saint-Étienne,0420093Y,,,26245555,École nationale d'ingénieurs de Saint-Étienne,https://www.wikidata.org/entity/Q3578093,895,,42218,194200937,Recherche et enseignement supérieur,150,"45.4293,4.42257",Q3578093,https://fr.wikipedia.org/wiki/%C3%89cole_nationale_d%27ing%C3%A9nieurs_de_Saint-%C3%89tienne,0477438484,,Loire,http://isni.org/isni/0000000417924277,A10,19420093700010,EPCSCP,Rhône-Alpes,58 RUE JEAN PAROT,https://www.grid.ac/institutes/grid.434191.a,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),,Auvergne-Rhône-Alpes>Lyon>Loire>Saint-Étienne,Public,Saint-Étienne,939,833,853,779,816,"Établissement public à caractère scientifique, culturel et professionnel",grid.434191.a,42023,http://www.enise.fr/,France,,Auvergne-Rhône-Alpes,R84,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0420093Y,D042,Opérateurs MIRES 2014,,,,ENISE,,,,,,,,,,,,,,,,,,,,,,,,,
47.463965,-0.497287,,Point,ST BARTHELEMY D ANJOU CEDE,R52,,UU49701,Nantes,FR0100,,École d'ingénieurs,Saint-Barthélemy-d'Anjou,0492246A,,,,École supérieure angevine en informatique et productique,https://www.wikidata.org/entity/Q3578372,456,,49267,379204381,,,"47.463965,-0.497287",Q3578372,https://fr.wikipedia.org/wiki/%C3%89cole_sup%C3%A9rieure_angevine_d%27informatique_et_de_productique,0241966510,https://www.facebook.com/groupeesaip,Maine-et-Loire,,A17,37920438100014,Association,Pays de la Loire,18 RUE DU 8 MAI 1945,,,,,https://twitter.com/groupeesaip,Pays de la Loire>Maine-et-Loire>Saint-Barthélemy-d'Anjou,Privé,Angers,471,412,419,335,389,Association,,49180,https://www.esaip.org/,France,ESAIP,Pays de la Loire,R52,,D049,,http://www.enseignementsup-recherche.gouv.fr/pid20536/bulletin-officiel.html?cid_bo=101410&cbo=1,,https://www.youtube.com/user/MaChaineESAIP,ESAIP,https://plus.google.com/u/0/114935896674334912053,,https://www.esaip.org/en/,EESPIG,Établissement d’enseignement supérieur privé d’intérêt général,80022,,,,,,,,,,,,,,,,,,,
50.634181,3.048712,,Point,LILLE CEDEX,R31,,UU59702,Lille,FR0235,0000 0004 0640 572X,École d'ingénieurs,Lille,0590347G,,,47001815,Institut supérieur de l'électronique et du numérique,,443,,59350,783707003,,,"50.634181,3.048712",,,0320304057,https://www.facebook.com/Groupe.ISEN,Nord,http://isni.org/isni/000000040640572X,A09,78370700300027,Association,Nord-Pas-de-Calais,41 BOULEVARD VAUBAN,https://www.grid.ac/institutes/grid.424753.3,,,,https://twitter.com/isenlille,Hauts-de-France>Lille>Nord>Lille,Privé,Lille,473,458,441,459,469,Association,grid.424753.3,59046,http://www.isen.fr/,France,,Hauts-de-France,R32,,D059,Non_Opérateur_LOLF_2014,http://www.enseignementsup-recherche.gouv.fr/pid20536/bulletin-officiel.html?cid_bo=91459&cbo=1,,https://www.youtube.com/user/ISENLille,Isen-Lille,https://plus.google.com/105107578421110771923,,,EESPIG,Établissement d’enseignement supérieur privé d’intérêt général,,,,,,,,,,,,,,,,,,,,
47.493396,-0.550804,,Point,ANGERS CEDEX 02,R52,,UU49701,Nantes,FR0097,,École d'ingénieurs,Angers,0490075R,,,,École supérieure d'électronique de l'Ouest,https://www.wikidata.org/entity/Q3578422,1097,,49007,786116715,,,"47.493396,-0.550804",Q3578422,https://fr.wikipedia.org/wiki/%C3%89cole_sup%C3%A9rieure_d%27%C3%A9lectronique_de_l%27Ouest,0241866767,https://www.facebook.com/GroupeESEO/,Maine-et-Loire,,A17,78611671500016,Association,Pays de la Loire,10 BOULEVARD JEANNETEAU,,,,,https://twitter.com/Groupe_ESEO,Pays de la Loire>Maine-et-Loire>Angers,Privé,Angers,1209,977,1033,941,992,Association,,49107,http://www.eseo.fr/,France,ESEO,Pays de la Loire,R52,,D049,,http://www.enseignementsup-recherche.gouv.fr/pid20536/bulletin-officiel.html?cid_bo=101410&cbo=1,,https://www.youtube.com/user/ESEOsiteOfficiel,ESEO,,https://www.fun-mooc.fr/universities/Paris10/,http://www.eseo.fr/international/accueil-d-etrangers/english-speaking-students/,EESPIG,Établissement d’enseignement supérieur privé d’intérêt général,,,,,,,,,,,,,,,,,,,,
48.697024,6.170685,,Point,NANCY CEDEX,R41,https://www.instagram.com/icnbs/,UU54701,Nancy-Metz,,,École de commerce et de management,Nancy,0542455A,,http://fr.viadeo.com/fr/company/icn-business-school,,ICN Business School,https://www.wikidata.org/entity/Q3146547,2112,https://www.linkedin.com/company/icn-business-school,54395,381395680,,,"48.697024,6.170685",Q3146547,https://fr.wikipedia.org/wiki/ICN_Business_School,0383396450,https://www.facebook.com/ICNBusinessSchool,Meurthe-et-Moselle,,A12,38139568000022,Association,Lorraine,13  RUE MICHEL NEY,,,,,https://twitter.com/ICNbs,Grand Est>Nancy-Metz>Meurthe-et-Moselle>Nancy,Privé,Nancy,2504,2126,1918,1424,2014,Association,,54037,http://www.icn-groupe.fr/fr,France,,Grand Est,R44,,D054,,,,https://www.youtube.com/user/groupeicn,ICN,,,http://www.icn-groupe.fr/en/,EESPIG,Établissement d’enseignement supérieur privé d’intérêt général,BP75,,,,,,,,,,,,,,,,,,,
49.238294,4.063106,,Point,REIMS CEDEX 2,R21,,UU51701,Reims,,,Association d'établissements,Reims,,,,,Site champenois,,,,51454,,,,"49.238294,4.063106",,,,,Marne,,A19,,,Champagne-Ardenne,2 ESPLANADE ROLAND GARROS,,,,,,Grand Est>Reims>Marne>Reims,Public,Reims,,,,,,Association d'établissements,,51686,,France,,Grand Est,R44,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0512141A,D051,Non_Opérateur_LOLF_2014,https://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000036337955&dateTexte=&categorieLien=id,,,,,,,,,BP 191,,,,0512141A,,,,,UNIVERSITE DE REIMS - VILLA DOUC,,,,,,,,,,
48.8512,2.34077,,Point,PARIS CEDEX 06,R11,,UU00851,Paris,FR0178,0000 0001 2188 0914,Université,Paris 6e,0751721N,,http://fr.viadeo.com/fr/company/universite-paris-descartes,3110687,Université Paris Descartes,https://www.wikidata.org/entity/Q1155944,32978,https://www.linkedin.com/uas/connect/user-signin?session_redirect=http%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fcws%2Flogin-popup,75106,197517212,Recherche et enseignement supérieur,150,"48.8512,2.34077",Q1155944,https://fr.wikipedia.org/wiki/Universit%C3%A9_Paris-Descartes,0140461616,https://www.facebook.com/UniversiteParisDescartes?fref=ts,Paris,http://isni.org/isni/0000000121880914,A01,19751721200019,EPCSCP,Île-de-France,12 RUE DE L'ECOLE DE MEDECINE,https://www.grid.ac/institutes/grid.10992.33,,Université scientifique et/ou médicale,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/UParisDescartes,Île-de-France>Paris>Paris>Paris 6e,Public,Paris,33664,30988,30412,33209,31794,"Établissement public à caractère scientifique, culturel et professionnel",grid.10992.33,75270,http://www.univ-paris5.fr/,France,Paris Descartes University,Île-de-France,R11,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0751721N,D075,Opérateurs MIRES 2014,,http://www.parisdescartes.fr/rss/feed/news_descartes,,,,https://www.fun-mooc.fr/universities/parisdescartes/,,,,,,501100005413,http://dx.doi.org/10.13039/501100005413,,,,,,,,,,,,,,,,
48.867,2.35463,,Point,PARIS CEDEX 03,R11,,UU00851,Paris,FR0193,0000 0001 2185 090X,Grand établissement,Paris 3e,0753471R,http://www.scoop.it/u/le-cnam,,434493,Conservatoire national des arts et métiers,https://www.wikidata.org/entity/Q524289,234,https://www.linkedin.com/edu/school?id=12298&trk=tyah&trkInfo=tarId%3A1409666832083%2Ctas%3Acnam%2Cidx%3A4-1-11,75103,197534712,Recherche et enseignement supérieur,150,"48.867,2.35463",Q524289,https://fr.wikipedia.org/wiki/Conservatoire_national_des_arts_et_m%C3%A9tiers,0140272000,https://www.facebook.com/LeCnam.formation?rf=110888042265646,Paris,http://isni.org/isni/000000012185090X,A01,19753471200017,EPCSCP,Île-de-France,292 RUE SAINT MARTIN,https://www.grid.ac/institutes/grid.36823.3c,,,Formations supérieures et recherche universitaire (Recherche et enseignement supérieur),https://twitter.com/LeCnam,Île-de-France>Paris>Paris>Paris 3e,Public,Paris,248,250,239,231,233,"Établissement public à caractère scientifique, culturel et professionnel",grid.36823.3c,75141,http://www.cnam.fr/,France,,Île-de-France,R11,https://data.enseignementsup-recherche.gouv.fr/explore/dataset/fr-esr-implantations_etablissements_d_enseignement_superieur_publics/map/?disjunctive.bcnag_n_nature_uai_libelle_editi&disjunctive.services&disjunctive.type_uai&disjunctive.nature_uai&refine.etablissement_uai=0753471R,D075,Opérateurs MIRES 2014,http://www.legifrance.gouv.fr/affichTexte.do?dateTexte=&categorieLien=id&cidTexte=JORFTEXT000021292171&fastPos=1&fastReqId=2018633024&oldAction=rechExpTexteJorf,http://www.cnam.fr/flux-rss-797.kjsp,,CNAM,https://plus.google.com/u/0/+ConservatoireNationaldesArtsetM%C3%A9tiersParis/posts,https://www.fun-mooc.fr/universities/CNAM/,,,,,,,,,,,,,,,,,,,,,,,
