id,code_insee2,commune_arrivee,code_insee1,commune_depart,migration,X1,Y1,X2,Y2,année,population_2014_1,population_2014_2,categorie_1,categorie_2,is_PSN_1,is_PSN_2
291,31483,Saint-Gaudens,31555,Toulouse,117,1,44,1.0,43.0,2014.0,466297,11255,metropole,petite ville,0,0
292,31488,Saint-Jean,31555,Toulouse,196,1,44,2.0,44.0,2014.0,466297,10386,metropole,petite ville,0,0
293,31506,Saint-Orens-de-Gameville,31555,Toulouse,223,1,44,2.0,44.0,2014.0,466297,11581,metropole,petite ville,0,0
294,31526,La Salvetat-Saint-Gilles,31555,Toulouse,115,1,44,1.0,44.0,2014.0,466297,7512,metropole,petite ville,0,0
295,31557,Tournefeuille,31555,Toulouse,655,1,44,1.0,44.0,2014.0,466297,26674,metropole,moyenne ville,0,0
296,31557,Tournefeuille,31149,Colomiers,105,1,44,1.0,44.0,2014.0,38541,26674,moyenne ville,moyenne ville,0,0
297,31561,L'Union,31555,Toulouse,325,1,44,1.0,44.0,2014.0,466297,11676,metropole,petite ville,0,0
298,31588,Villeneuve-Tolosane,31555,Toulouse,153,1,44,1.0,44.0,2014.0,466297,9043,metropole,petite ville,0,0
299,31588,Villeneuve-Tolosane,31157,Cugnaux,100,1,44,1.0,44.0,2014.0,17004,9043,petite ville,petite ville,0,0
300,32013,Auch,31555,Toulouse,190,1,44,1.0,44.0,2014.0,466297,21807,metropole,moyenne ville,0,0
301,32160,L'Isle-Jourdain,31555,Toulouse,133,1,44,1.0,44.0,2014.0,466297,8345,metropole,petite ville,0,0
302,33522,Talence,31555,Toulouse,108,1,44,-1.0,45.0,2014.0,466297,41182,metropole,moyenne ville,0,0
303,33522,Talence,33063,Bordeaux,1320,-1,45,-1.0,45.0,2014.0,246586,41182,metropole,moyenne ville,0,0
304,33522,Talence,33039,Bègles,150,-1,45,-1.0,45.0,2014.0,26437,41182,moyenne ville,moyenne ville,0,0
305,33522,Talence,33192,Gradignan,131,-1,45,-1.0,45.0,2014.0,24841,41182,moyenne ville,moyenne ville,0,0
306,33522,Talence,33281,Mérignac,143,-1,45,-1.0,45.0,2014.0,69301,41182,grande ville,moyenne ville,0,0
307,33522,Talence,33318,Pessac,363,-1,45,-1.0,45.0,2014.0,61514,41182,grande ville,moyenne ville,0,0
308,35238,Rennes,31555,Toulouse,130,1,44,-2.0,48.0,2014.0,466297,213454,metropole,metropole,0,0
309,35238,Rennes,59350,Lille,137,3,51,-2.0,48.0,2014.0,233897,213454,metropole,metropole,0,0
310,35238,Rennes,75115,Paris 15e  Arrondissement,119,2,49,-2.0,48.0,2014.0,235366,213454,capitale,metropole,1,0
311,35238,Rennes,14118,Caen,228,0,49,-2.0,48.0,2014.0,106538,213454,grande ville,metropole,1,0
312,35238,Rennes,86194,Poitiers,105,0,47,-2.0,48.0,2014.0,87435,213454,grande ville,metropole,0,0
313,35238,Rennes,44109,Nantes,621,-2,47,-2.0,48.0,2014.0,298029,213454,metropole,metropole,0,0
314,35238,Rennes,22278,Saint-Brieuc,374,-3,49,-2.0,48.0,2014.0,45207,213454,moyenne ville,metropole,0,0
315,35238,Rennes,29019,Brest,533,-5,48,-2.0,48.0,2014.0,139384,213454,grande ville,metropole,0,0
316,35238,Rennes,29232,Quimper,197,-4,48,-2.0,48.0,2014.0,63513,213454,grande ville,metropole,0,0
317,35238,Rennes,37261,Tours,137,1,47,-2.0,48.0,2014.0,136125,213454,grande ville,metropole,0,0
318,35238,Rennes,49007,Angers,275,-1,47,-2.0,48.0,2014.0,151056,213454,grande ville,metropole,0,0
319,35238,Rennes,75116,Paris 16e  Arrondissement,195,2,49,-2.0,48.0,2014.0,165745,213454,capitale,metropole,1,0
320,35238,Rennes,75118,Paris 18e  Arrondissement,132,2,49,-2.0,48.0,2014.0,199135,213454,capitale,metropole,1,0
321,35238,Rennes,35051,Cesson-Sévigné,324,-2,48,-2.0,48.0,2014.0,17233,213454,petite ville,metropole,0,0
322,35238,Rennes,22050,Dinan,120,-2,48,-2.0,48.0,2014.0,10919,213454,petite ville,metropole,0,0
323,35238,Rennes,22283,Saint-Clet,124,-3,49,-2.0,48.0,2014.0,880,213454,village et bourg,metropole,0,0
324,35238,Rennes,35024,Betton,106,-2,48,-2.0,48.0,2014.0,10692,213454,petite ville,metropole,0,0
325,35238,Rennes,35047,Bruz,318,-2,48,-2.0,48.0,2014.0,17372,213454,petite ville,metropole,0,0
326,35238,Rennes,35055,Chantepie,203,-2,48,-2.0,48.0,2014.0,10576,213454,petite ville,metropole,0,0
327,35238,Rennes,35069,Châteaugiron,113,-2,48,-2.0,48.0,2014.0,7423,213454,petite ville,metropole,0,0
328,35238,Rennes,35136,Janzé,104,-2,48,-2.0,48.0,2014.0,8249,213454,petite ville,metropole,0,0
329,35238,Rennes,35177,La Mézière,149,-2,48,-2.0,48.0,2014.0,4595,213454,village et bourg,metropole,0,0
330,35238,Rennes,35206,Noyal-Châtillon-sur-Seiche,119,-2,48,-2.0,48.0,2014.0,6910,213454,petite ville,metropole,0,0
331,35238,Rennes,35210,Pacé,131,-2,48,-2.0,48.0,2014.0,11288,213454,petite ville,metropole,0,0
332,35238,Rennes,35236,Redon,133,-2,48,-2.0,48.0,2014.0,8921,213454,petite ville,metropole,0,0
333,35238,Rennes,35278,Saint-Grégoire,207,-2,48,-2.0,48.0,2014.0,9195,213454,petite ville,metropole,0,0
334,35238,Rennes,35281,Saint-Jacques-de-la-Lande,230,-2,48,-2.0,48.0,2014.0,12303,213454,petite ville,metropole,0,0
335,35238,Rennes,35288,Saint-Malo,265,-2,49,-2.0,48.0,2014.0,45980,213454,moyenne ville,metropole,0,0
336,35238,Rennes,35334,Thorigné-Fouillard,102,-2,48,-2.0,48.0,2014.0,8012,213454,petite ville,metropole,0,0
337,35238,Rennes,35360,Vitré,199,-1,48,-2.0,48.0,2014.0,17571,213454,petite ville,metropole,0,0
338,35238,Rennes,53130,Laval,220,-1,48,-2.0,48.0,2014.0,50073,213454,grande ville,metropole,0,0
339,35238,Rennes,56121,Lorient,212,-3,48,-2.0,48.0,2014.0,57662,213454,grande ville,metropole,0,0
340,35238,Rennes,56260,Vannes,333,-3,48,-2.0,48.0,2014.0,53036,213454,grande ville,metropole,0,0
341,35238,Rennes,72181,Le Mans,228,0,48,-2.0,48.0,2014.0,143813,213454,grande ville,metropole,0,0
342,38185,Grenoble,31555,Toulouse,133,1,44,6.0,45.0,2014.0,466297,160779,metropole,grande ville,0,0
343,38185,Grenoble,34172,Montpellier,124,4,44,6.0,45.0,2014.0,275318,160779,metropole,grande ville,0,0
344,38185,Grenoble,26362,Valence,167,5,45,6.0,45.0,2014.0,62150,160779,grande ville,grande ville,0,0
345,38185,Grenoble,38158,Eybens,161,6,45,6.0,45.0,2014.0,10153,160779,petite ville,grande ville,0,0
346,38185,Grenoble,38151,Échirolles,460,6,45,6.0,45.0,2014.0,35875,160779,moyenne ville,grande ville,0,0
347,38185,Grenoble,38169,Fontaine,352,6,45,6.0,45.0,2014.0,22366,160779,moyenne ville,grande ville,0,0
348,38185,Grenoble,38179,Gières,112,6,45,6.0,45.0,2014.0,6206,160779,petite ville,grande ville,0,0
349,38185,Grenoble,38229,Meylan,402,6,45,6.0,45.0,2014.0,17323,160779,petite ville,grande ville,0,0
350,38185,Grenoble,38249,Montbonnot-Saint-Martin,286,6,45,6.0,45.0,2014.0,4986,160779,village et bourg,grande ville,0,0
351,38185,Grenoble,38382,Saint-Égrève,122,6,45,6.0,45.0,2014.0,15620,160779,petite ville,grande ville,0,0
352,38185,Grenoble,38421,Saint-Martin-d'Hères,942,6,45,6.0,45.0,2014.0,38100,160779,moyenne ville,grande ville,0,0
353,38185,Grenoble,38423,Saint-Martin-le-Vinoux,127,6,45,6.0,45.0,2014.0,5626,160779,petite ville,grande ville,0,0
354,38185,Grenoble,38485,Seyssinet-Pariset,155,6,45,6.0,45.0,2014.0,12133,160779,petite ville,grande ville,0,0
355,38185,Grenoble,38516,La Tronche,181,6,45,6.0,45.0,2014.0,6741,160779,petite ville,grande ville,0,0
356,38185,Grenoble,38563,Voiron,137,6,45,6.0,45.0,2014.0,20162,160779,moyenne ville,grande ville,0,0
357,38185,Grenoble,38565,Voreppe,103,6,45,6.0,45.0,2014.0,9464,160779,petite ville,grande ville,0,0
358,38185,Grenoble,73065,Chambéry,154,6,46,6.0,45.0,2014.0,59490,160779,grande ville,grande ville,0,0
359,38185,Grenoble,74010,Annecy,151,6,46,6.0,45.0,2014.0,53285,160779,grande ville,grande ville,0,0
360,44109,Nantes,31555,Toulouse,221,1,44,-2.0,47.0,2014.0,466297,298029,metropole,metropole,0,0
361,44109,Nantes,59350,Lille,153,3,51,-2.0,47.0,2014.0,233897,298029,metropole,metropole,0,0
362,44109,Nantes,75115,Paris 15e  Arrondissement,185,2,49,-2.0,47.0,2014.0,235366,298029,capitale,metropole,1,0
363,44109,Nantes,14118,Caen,131,0,49,-2.0,47.0,2014.0,106538,298029,grande ville,metropole,1,0
364,44109,Nantes,35238,Rennes,882,-2,48,-2.0,47.0,2014.0,213454,298029,metropole,metropole,0,0
365,44109,Nantes,33063,Bordeaux,273,-1,45,-2.0,47.0,2014.0,246586,298029,metropole,metropole,0,0
366,44109,Nantes,86194,Poitiers,174,0,47,-2.0,47.0,2014.0,87435,298029,grande ville,metropole,0,0
367,44109,Nantes,17300,La Rochelle,158,-1,46,-2.0,47.0,2014.0,74998,298029,grande ville,metropole,0,0
368,44109,Nantes,29019,Brest,308,-5,48,-2.0,47.0,2014.0,139384,298029,grande ville,metropole,0,0
369,44109,Nantes,37261,Tours,295,1,47,-2.0,47.0,2014.0,136125,298029,grande ville,metropole,0,0
370,44109,Nantes,49007,Angers,689,-1,47,-2.0,47.0,2014.0,151056,298029,grande ville,metropole,0,0
371,44109,Nantes,75111,Paris 11e  Arrondissement,159,2,49,-2.0,47.0,2014.0,151542,298029,capitale,metropole,1,0
372,44109,Nantes,75112,Paris 12e  Arrondissement,104,2,49,-2.0,47.0,2014.0,143922,298029,capitale,metropole,1,0
373,44109,Nantes,75116,Paris 16e  Arrondissement,145,2,49,-2.0,47.0,2014.0,165745,298029,capitale,metropole,1,0
374,44109,Nantes,75118,Paris 18e  Arrondissement,218,2,49,-2.0,47.0,2014.0,199135,298029,capitale,metropole,1,0
375,44109,Nantes,75119,Paris 19e  Arrondissement,115,2,49,-2.0,47.0,2014.0,187156,298029,capitale,metropole,1,0
376,44109,Nantes,75120,Paris 20e  Arrondissement,147,2,49,-2.0,47.0,2014.0,195468,298029,capitale,metropole,1,0
377,44109,Nantes,45234,Orléans,137,2,48,-2.0,47.0,2014.0,114977,298029,grande ville,metropole,0,0
378,44109,Nantes,75113,Paris 13e  Arrondissement,134,2,49,-2.0,47.0,2014.0,182318,298029,capitale,metropole,1,0
379,44109,Nantes,75114,Paris 14e  Arrondissement,123,2,49,-2.0,47.0,2014.0,141230,298029,capitale,metropole,1,0
380,44109,Nantes,53130,Laval,106,-1,48,-2.0,47.0,2014.0,50073,298029,grande ville,metropole,0,0
381,44109,Nantes,56121,Lorient,130,-3,48,-2.0,47.0,2014.0,57662,298029,grande ville,metropole,0,0
382,44109,Nantes,56260,Vannes,233,-3,48,-2.0,47.0,2014.0,53036,298029,grande ville,metropole,0,0
383,44109,Nantes,72181,Le Mans,290,0,48,-2.0,47.0,2014.0,143813,298029,grande ville,metropole,0,0
384,44109,Nantes,44190,Saint-Sébastien-sur-Loire,361,-1,47,-2.0,47.0,2014.0,25915,298029,moyenne ville,metropole,0,0
385,44109,Nantes,44143,Rezé,594,-2,47,-2.0,47.0,2014.0,39505,298029,moyenne ville,metropole,0,0
386,44109,Nantes,44162,Saint-Herblain,865,-2,47,-2.0,47.0,2014.0,44337,298029,moyenne ville,metropole,0,0
387,44109,Nantes,44184,Saint-Nazaire,436,-2,47,-2.0,47.0,2014.0,69350,298029,grande ville,metropole,0,0
388,44109,Nantes,44020,Bouguenais,175,-2,47,-2.0,47.0,2014.0,18675,298029,petite ville,metropole,0,0
389,44109,Nantes,44026,Carquefou,361,-1,47,-2.0,47.0,2014.0,18893,298029,petite ville,metropole,0,0
390,44109,Nantes,44035,La Chapelle-sur-Erdre,234,-2,47,-2.0,47.0,2014.0,19120,298029,petite ville,metropole,0,0
391,44109,Nantes,44047,Couëron,148,-2,47,-2.0,47.0,2014.0,20255,298029,moyenne ville,metropole,0,0
392,44109,Nantes,44114,Orvault,497,-2,47,-2.0,47.0,2014.0,25305,298029,moyenne ville,metropole,0,0
393,44109,Nantes,44131,Pornic,120,-2,47,-2.0,47.0,2014.0,14578,298029,petite ville,metropole,0,0
394,44109,Nantes,44172,Sainte-Luce-sur-Loire,159,-1,47,-2.0,47.0,2014.0,14663,298029,petite ville,metropole,0,0
395,44109,Nantes,44204,Thouaré-sur-Loire,120,-1,47,-2.0,47.0,2014.0,9109,298029,petite ville,metropole,0,0
396,44109,Nantes,44215,Vertou,275,-1,47,-2.0,47.0,2014.0,23104,298029,moyenne ville,metropole,0,0
397,44109,Nantes,49099,Cholet,206,-1,47,-2.0,47.0,2014.0,53853,298029,grande ville,metropole,0,0
398,44109,Nantes,85047,Challans,124,-2,47,-2.0,47.0,2014.0,19668,298029,petite ville,metropole,0,0
399,44109,Nantes,85191,La Roche-sur-Yon,378,-1,47,-2.0,47.0,2014.0,53162,298029,grande ville,metropole,0,0
400,46042,Cahors,31555,Toulouse,102,1,44,1.0,44.0,2014.0,466297,19630,metropole,petite ville,0,0
401,46102,Figeac,31555,Toulouse,135,1,44,2.0,45.0,2014.0,466297,9820,metropole,petite ville,0,0
402,47001,Agen,31555,Toulouse,122,1,44,1.0,44.0,2014.0,466297,34126,metropole,moyenne ville,0,0
403,47001,Agen,33063,Bordeaux,148,-1,45,1.0,44.0,2014.0,246586,34126,metropole,moyenne ville,0,0
404,47001,Agen,47201,Le Passage,164,1,44,1.0,44.0,2014.0,9546,34126,petite ville,moyenne ville,0,0
405,59350,Lille,31555,Toulouse,252,1,44,3.0,51.0,2014.0,466297,233897,metropole,metropole,0,0
406,59350,Lille,34172,Montpellier,144,4,44,3.0,51.0,2014.0,275318,233897,metropole,metropole,0,0
407,59350,Lille,75115,Paris 15e  Arrondissement,142,2,49,3.0,51.0,2014.0,235366,233897,capitale,metropole,1,0
408,59350,Lille,51454,Reims,146,4,49,3.0,51.0,2014.0,183042,233897,grande ville,metropole,0,0
409,59350,Lille,35238,Rennes,179,-2,48,3.0,51.0,2014.0,213454,233897,metropole,metropole,0,0
410,59350,Lille,76540,Rouen,205,1,49,3.0,51.0,2014.0,110618,233897,grande ville,metropole,1,0
411,59350,Lille,33063,Bordeaux,104,-1,45,3.0,51.0,2014.0,246586,233897,metropole,metropole,0,0
412,59350,Lille,44109,Nantes,172,-2,47,3.0,51.0,2014.0,298029,233897,metropole,metropole,0,0
413,59350,Lille,75111,Paris 11e  Arrondissement,106,2,49,3.0,51.0,2014.0,151542,233897,capitale,metropole,1,0
414,59350,Lille,75117,Paris 17e  Arrondissement,101,2,49,3.0,51.0,2014.0,170186,233897,capitale,metropole,1,0
415,59350,Lille,75118,Paris 18e  Arrondissement,119,2,49,3.0,51.0,2014.0,199135,233897,capitale,metropole,1,0
416,59350,Lille,75114,Paris 14e  Arrondissement,140,2,49,3.0,51.0,2014.0,141230,233897,capitale,metropole,1,0
417,59350,Lille,59378,Marcq-en-Barul,333,3,51,3.0,51.0,2014.0,39291,233897,moyenne ville,metropole,0,0
418,59350,Lille,59410,Mons-en-Barul,331,3,51,3.0,51.0,2014.0,21231,233897,moyenne ville,metropole,0,0
419,59350,Lille,59512,Roubaix,584,3,51,3.0,51.0,2014.0,95600,233897,grande ville,metropole,0,0
420,59350,Lille,59606,Valenciennes,346,4,50,3.0,51.0,2014.0,43787,233897,moyenne ville,metropole,0,0
421,59350,Lille,59183,Dunkerque,256,2,51,3.0,51.0,2014.0,89160,233897,grande ville,metropole,0,0
422,59350,Lille,59017,Armentières,111,3,51,3.0,51.0,2014.0,25362,233897,moyenne ville,metropole,0,0
423,59350,Lille,59599,Tourcoing,422,3,51,3.0,51.0,2014.0,95329,233897,grande ville,metropole,0,0
424,59350,Lille,59646,Wasquehal,126,3,51,3.0,51.0,2014.0,21343,233897,moyenne ville,metropole,0,0
425,59350,Lille,59178,Douai,213,3,50,3.0,51.0,2014.0,40736,233897,moyenne ville,metropole,0,0
426,59350,Lille,59009,Villeneuve-d'Ascq,912,3,51,3.0,51.0,2014.0,62869,233897,grande ville,metropole,0,0
427,59350,Lille,59507,Ronchin,207,3,51,3.0,51.0,2014.0,18676,233897,petite ville,metropole,0,0
428,59350,Lille,59360,Loos,280,3,51,3.0,51.0,2014.0,20720,233897,moyenne ville,metropole,0,0
429,59350,Lille,59368,La Madeleine,357,3,51,3.0,51.0,2014.0,22248,233897,moyenne ville,metropole,0,0
430,59350,Lille,59163,Croix,150,3,51,3.0,51.0,2014.0,20927,233897,moyenne ville,metropole,0,0
431,59350,Lille,59220,Faches-Thumesnil,110,3,51,3.0,51.0,2014.0,17455,233897,petite ville,metropole,0,0
